1,datetime,tempC,site
9918,7/6/2022 13:00,32.911,NCSU
9919,7/6/2022 14:00,34.058,NCSU
9920,7/6/2022 15:00,34.691,NCSU
9921,7/6/2022 16:00,34.374,NCSU
9922,7/6/2022 17:00,34.058,NCSU
9923,7/6/2022 18:00,33.639,NCSU
9924,7/6/2022 19:00,32.497,NCSU
9925,7/6/2022 20:00,28.953,NCSU
9926,7/6/2022 21:00,24.351,NCSU
9927,7/6/2022 22:00,24.641,NCSU
9928,7/6/2022 23:00,23.677,NCSU
9929,7/7/2022 0:00,23.484,NCSU
9930,7/7/2022 1:00,23.484,NCSU
9931,7/7/2022 2:00,23.484,NCSU
9932,7/7/2022 3:00,23.484,NCSU
9933,7/7/2022 4:00,23.388,NCSU
9934,7/7/2022 5:00,23.581,NCSU
9935,7/7/2022 6:00,23.677,NCSU
9936,7/7/2022 7:00,23.966,NCSU
9937,7/7/2022 8:00,25.61,NCSU
9938,7/7/2022 9:00,26.292,NCSU
9939,7/7/2022 10:00,27.961,NCSU
9940,7/7/2022 11:00,29.552,NCSU
9941,7/7/2022 12:00,30.659,NCSU
9942,7/7/2022 13:00,31.88,NCSU
9943,7/7/2022 14:00,32.6,NCSU
9944,7/7/2022 15:00,33.014,NCSU
9945,7/7/2022 16:00,33.014,NCSU
9946,7/7/2022 17:00,32.6,NCSU
9947,7/7/2022 18:00,28.853,NCSU
9948,7/7/2022 19:00,23.484,NCSU
9949,7/7/2022 20:00,24.448,NCSU
9950,7/7/2022 21:00,24.641,NCSU
9951,7/7/2022 22:00,24.351,NCSU
9952,7/7/2022 23:00,24.158,NCSU
9953,7/8/2022 0:00,23.869,NCSU
9954,7/8/2022 1:00,24.062,NCSU
9955,7/8/2022 2:00,24.062,NCSU
9956,7/8/2022 3:00,23.869,NCSU
9957,7/8/2022 4:00,23.869,NCSU
9958,7/8/2022 5:00,23.484,NCSU
9959,7/8/2022 6:00,23.581,NCSU
9960,7/8/2022 7:00,23.773,NCSU
9961,7/8/2022 8:00,24.062,NCSU
9962,7/8/2022 9:00,24.255,NCSU
9963,7/8/2022 10:00,25.028,NCSU
9964,7/8/2022 11:00,25.902,NCSU
9965,7/8/2022 12:00,26.683,NCSU
9966,7/8/2022 13:00,27.468,NCSU
9967,7/8/2022 14:00,28.258,NCSU
9968,7/8/2022 15:00,29.953,NCSU
9969,7/8/2022 16:00,28.555,NCSU
9970,7/8/2022 17:00,28.655,NCSU
9971,7/8/2022 18:00,27.075,NCSU
9972,7/8/2022 19:00,25.61,NCSU
9973,7/8/2022 20:00,25.222,NCSU
9974,7/8/2022 21:00,24.545,NCSU
9975,7/8/2022 22:00,24.158,NCSU
9976,7/8/2022 23:00,24.158,NCSU
9977,7/9/2022 0:00,24.158,NCSU
9978,7/9/2022 1:00,24.062,NCSU
9979,7/9/2022 2:00,24.062,NCSU
9980,7/9/2022 3:00,24.255,NCSU
9981,7/9/2022 4:00,24.062,NCSU
9982,7/9/2022 5:00,23.581,NCSU
9983,7/9/2022 6:00,23.388,NCSU
9984,7/9/2022 7:00,23.484,NCSU
9985,7/9/2022 8:00,24.062,NCSU
9986,7/9/2022 9:00,24.545,NCSU
9987,7/9/2022 10:00,26.292,NCSU
9988,7/9/2022 11:00,27.665,NCSU
9989,7/9/2022 12:00,28.853,NCSU
9990,7/9/2022 13:00,29.452,NCSU
9991,7/9/2022 14:00,30.963,NCSU
9992,7/9/2022 15:00,30.76,NCSU
9993,7/9/2022 16:00,31.166,NCSU
9994,7/9/2022 17:00,30.76,NCSU
9995,7/9/2022 18:00,28.754,NCSU
9996,7/9/2022 19:00,24.158,NCSU
9997,7/9/2022 20:00,24.158,NCSU
9998,7/9/2022 21:00,23.966,NCSU
9999,7/9/2022 22:00,23.581,NCSU
10000,7/9/2022 23:00,23.388,NCSU
10001,7/10/2022 0:00,23.196,NCSU
10002,7/10/2022 1:00,22.621,NCSU
10003,7/10/2022 2:00,21.855,NCSU
10004,7/10/2022 3:00,21.855,NCSU
10005,7/10/2022 4:00,21.378,NCSU
10006,7/10/2022 5:00,21.091,NCSU
10007,7/10/2022 6:00,20.996,NCSU
10008,7/10/2022 7:00,20.71,NCSU
10009,7/10/2022 8:00,20.615,NCSU
10010,7/10/2022 9:00,20.615,NCSU
10011,7/10/2022 10:00,20.329,NCSU
10012,7/10/2022 11:00,20.329,NCSU
10013,7/10/2022 12:00,20.615,NCSU
10014,7/10/2022 13:00,20.71,NCSU
10015,7/10/2022 14:00,20.615,NCSU
10016,7/10/2022 15:00,20.519,NCSU
10017,7/10/2022 16:00,20.615,NCSU
10018,7/10/2022 17:00,20.424,NCSU
10019,7/10/2022 18:00,20.519,NCSU
10020,7/10/2022 19:00,20.424,NCSU
10021,7/10/2022 20:00,20.234,NCSU
10022,7/10/2022 21:00,19.282,NCSU
10023,7/10/2022 22:00,18.996,NCSU
10024,7/10/2022 23:00,18.996,NCSU
10025,7/11/2022 0:00,18.521,NCSU
10026,7/11/2022 1:00,18.331,NCSU
10027,7/11/2022 2:00,18.426,NCSU
10028,7/11/2022 3:00,18.521,NCSU
10029,7/11/2022 4:00,18.521,NCSU
10030,7/11/2022 5:00,18.426,NCSU
10031,7/11/2022 6:00,18.236,NCSU
10032,7/11/2022 7:00,18.426,NCSU
10033,7/11/2022 8:00,19.187,NCSU
10034,7/11/2022 9:00,20.805,NCSU
10035,7/11/2022 10:00,22.525,NCSU
10036,7/11/2022 11:00,23.484,NCSU
10037,7/11/2022 12:00,24.062,NCSU
10038,7/11/2022 13:00,24.835,NCSU
10039,7/11/2022 14:00,25.61,NCSU
10040,7/11/2022 15:00,25.902,NCSU
10041,7/11/2022 16:00,25.513,NCSU
10042,7/11/2022 17:00,25.61,NCSU
10043,7/11/2022 18:00,25.61,NCSU
10044,7/11/2022 19:00,25.902,NCSU
10045,7/11/2022 20:00,25.028,NCSU
10046,7/11/2022 21:00,24.448,NCSU
10047,7/11/2022 22:00,24.062,NCSU
10048,7/11/2022 23:00,23.677,NCSU
10049,7/12/2022 0:00,22.908,NCSU
10050,7/12/2022 1:00,22.908,NCSU
10051,7/12/2022 2:00,22.333,NCSU
10052,7/12/2022 3:00,22.046,NCSU
10053,7/12/2022 4:00,21.855,NCSU
10054,7/12/2022 5:00,21.569,NCSU
10055,7/12/2022 6:00,21.855,NCSU
10056,7/12/2022 7:00,22.046,NCSU
10057,7/12/2022 8:00,23.773,NCSU
10058,7/12/2022 9:00,25.319,NCSU
10059,7/12/2022 10:00,26.195,NCSU
10060,7/12/2022 11:00,27.468,NCSU
10061,7/12/2022 12:00,28.655,NCSU
10062,7/12/2022 13:00,29.652,NCSU
10063,7/12/2022 14:00,30.154,NCSU
10064,7/12/2022 15:00,30.76,NCSU
10065,7/12/2022 16:00,30.154,NCSU
10066,7/12/2022 17:00,30.356,NCSU
10067,7/12/2022 18:00,30.154,NCSU
10068,7/12/2022 19:00,28.953,NCSU
10069,7/12/2022 20:00,27.862,NCSU
10070,7/12/2022 21:00,26.585,NCSU
10071,7/12/2022 22:00,25.805,NCSU
10072,7/12/2022 23:00,25.222,NCSU
10073,7/13/2022 0:00,24.835,NCSU
10074,7/13/2022 1:00,24.835,NCSU
10075,7/13/2022 2:00,24.351,NCSU
10076,7/13/2022 3:00,24.158,NCSU
10077,7/13/2022 4:00,23.773,NCSU
10078,7/13/2022 5:00,23.581,NCSU
10079,7/13/2022 6:00,23.773,NCSU
10080,7/13/2022 7:00,24.351,NCSU
10081,7/13/2022 8:00,24.448,NCSU
10082,7/13/2022 9:00,25.61,NCSU
10083,7/13/2022 10:00,25.513,NCSU
10084,7/13/2022 11:00,25.902,NCSU
10085,7/13/2022 12:00,26.292,NCSU
10086,7/13/2022 13:00,26.879,NCSU
10087,7/13/2022 14:00,26.195,NCSU
10088,7/13/2022 15:00,27.567,NCSU
10089,7/13/2022 16:00,27.665,NCSU
10090,7/13/2022 17:00,28.06,NCSU
10091,7/13/2022 18:00,27.468,NCSU
10092,7/13/2022 19:00,26.977,NCSU
10093,7/13/2022 20:00,25.805,NCSU
10094,7/13/2022 21:00,23.388,NCSU
10095,7/13/2022 22:00,23.388,NCSU
10096,7/13/2022 23:00,22.908,NCSU
10097,7/14/2022 0:00,22.429,NCSU
10098,7/14/2022 1:00,22.429,NCSU
10099,7/14/2022 2:00,22.429,NCSU
10100,7/14/2022 3:00,22.142,NCSU
10101,7/14/2022 4:00,22.333,NCSU
10102,7/14/2022 5:00,22.238,NCSU
10103,7/14/2022 6:00,22.238,NCSU
10104,7/14/2022 7:00,22.621,NCSU
10105,7/14/2022 8:00,23.004,NCSU
10106,7/14/2022 9:00,23.677,NCSU
10107,7/14/2022 10:00,24.351,NCSU
10108,7/14/2022 11:00,24.738,NCSU
10109,7/14/2022 12:00,25.902,NCSU
10110,7/14/2022 13:00,26.292,NCSU
10111,7/14/2022 14:00,27.567,NCSU
10112,7/14/2022 15:00,27.665,NCSU
10113,7/14/2022 16:00,27.665,NCSU
10114,7/14/2022 17:00,27.862,NCSU
10115,7/14/2022 18:00,27.764,NCSU
10116,7/14/2022 19:00,27.468,NCSU
10117,7/14/2022 20:00,26.585,NCSU
10118,7/14/2022 21:00,25.902,NCSU
10119,7/14/2022 22:00,24.931,NCSU
10120,7/14/2022 23:00,24.448,NCSU
10121,7/15/2022 0:00,24.158,NCSU
10122,7/15/2022 1:00,23.773,NCSU
10123,7/15/2022 2:00,23.869,NCSU
10124,7/15/2022 3:00,24.062,NCSU
10125,7/15/2022 4:00,23.966,NCSU
10126,7/15/2022 5:00,23.677,NCSU
10127,7/15/2022 6:00,23.004,NCSU
10128,7/15/2022 7:00,22.525,NCSU
10129,7/15/2022 8:00,23.004,NCSU
10130,7/15/2022 9:00,23.773,NCSU
10131,7/15/2022 10:00,25.125,NCSU
10132,7/15/2022 11:00,26.977,NCSU
10133,7/15/2022 12:00,27.764,NCSU
10134,7/15/2022 13:00,29.252,NCSU
10135,7/15/2022 14:00,27.862,NCSU
10136,7/15/2022 15:00,28.06,NCSU
10137,7/15/2022 16:00,27.764,NCSU
10138,7/15/2022 17:00,27.862,NCSU
10139,7/15/2022 18:00,21.76,NCSU
10140,7/15/2022 19:00,21.664,NCSU
10141,7/15/2022 20:00,22.908,NCSU
10142,7/15/2022 21:00,22.238,NCSU
10143,7/15/2022 22:00,21.76,NCSU
10144,7/15/2022 23:00,21.282,NCSU
10145,7/16/2022 0:00,21.091,NCSU
10146,7/16/2022 1:00,21.378,NCSU
10147,7/16/2022 2:00,21.378,NCSU
10148,7/16/2022 3:00,20.996,NCSU
10149,7/16/2022 4:00,20.901,NCSU
10150,7/16/2022 5:00,20.901,NCSU
10151,7/16/2022 6:00,20.901,NCSU
10152,7/16/2022 7:00,21.378,NCSU
10153,7/16/2022 8:00,23.388,NCSU
10154,7/16/2022 9:00,25.416,NCSU
10155,7/16/2022 10:00,26.683,NCSU
10156,7/16/2022 11:00,27.764,NCSU
10157,7/16/2022 12:00,28.159,NCSU
10158,7/16/2022 13:00,24.351,NCSU
10159,7/16/2022 14:00,25.416,NCSU
10160,7/16/2022 15:00,26.879,NCSU
10161,7/16/2022 16:00,26.683,NCSU
10162,7/16/2022 17:00,26.781,NCSU
10163,7/16/2022 18:00,26.292,NCSU
10164,7/16/2022 19:00,25.708,NCSU
10165,7/16/2022 20:00,24.835,NCSU
10166,7/16/2022 21:00,24.255,NCSU
10167,7/16/2022 22:00,24.062,NCSU
10168,7/16/2022 23:00,23.484,NCSU
10169,7/17/2022 0:00,23.292,NCSU
10170,7/17/2022 1:00,22.525,NCSU
10171,7/17/2022 2:00,22.046,NCSU
10172,7/17/2022 3:00,21.569,NCSU
10173,7/17/2022 4:00,21.473,NCSU
10174,7/17/2022 5:00,21.282,NCSU
10175,7/17/2022 6:00,21.282,NCSU
10176,7/17/2022 7:00,21.855,NCSU
10177,7/17/2022 8:00,23.773,NCSU
10178,7/17/2022 9:00,25.708,NCSU
10179,7/17/2022 10:00,26.977,NCSU
10180,7/17/2022 11:00,28.159,NCSU
10181,7/17/2022 12:00,29.352,NCSU
10182,7/17/2022 13:00,30.255,NCSU
10183,7/17/2022 14:00,31.064,NCSU
10184,7/17/2022 15:00,30.659,NCSU
10185,7/17/2022 16:00,30.862,NCSU
10186,7/17/2022 17:00,30.255,NCSU
10187,7/17/2022 18:00,29.853,NCSU
10188,7/17/2022 19:00,28.754,NCSU
10189,7/17/2022 20:00,28.357,NCSU
10190,7/17/2022 21:00,26.977,NCSU
10191,7/17/2022 22:00,26.488,NCSU
10192,7/17/2022 23:00,25.708,NCSU
10193,7/18/2022 0:00,25.319,NCSU
10194,7/18/2022 1:00,24.835,NCSU
10195,7/18/2022 2:00,24.158,NCSU
10196,7/18/2022 3:00,23.677,NCSU
10197,7/18/2022 4:00,23.388,NCSU
10198,7/18/2022 5:00,23.004,NCSU
10199,7/18/2022 6:00,22.717,NCSU
10200,7/18/2022 7:00,23.292,NCSU
10201,7/18/2022 8:00,23.966,NCSU
10202,7/18/2022 9:00,24.931,NCSU
10203,7/18/2022 10:00,26.195,NCSU
10204,7/18/2022 11:00,27.37,NCSU
10205,7/18/2022 12:00,28.754,NCSU
10206,7/18/2022 13:00,30.154,NCSU
10207,7/18/2022 14:00,31.064,NCSU
10208,7/18/2022 15:00,31.166,NCSU
10209,7/18/2022 16:00,29.953,NCSU
10210,7/18/2022 17:00,30.255,NCSU
10211,7/18/2022 18:00,29.752,NCSU
10212,7/18/2022 19:00,29.452,NCSU
10213,7/18/2022 20:00,29.152,NCSU
10214,7/18/2022 21:00,26.292,NCSU
10215,7/18/2022 22:00,26,NCSU
10216,7/18/2022 23:00,25.805,NCSU
10217,7/19/2022 0:00,25.805,NCSU
10218,7/19/2022 1:00,25.513,NCSU
10219,7/19/2022 2:00,25.125,NCSU
10220,7/19/2022 3:00,24.931,NCSU
10221,7/19/2022 4:00,25.125,NCSU
10222,7/19/2022 5:00,25.125,NCSU
10223,7/19/2022 6:00,25.125,NCSU
10224,7/19/2022 7:00,25.319,NCSU
10225,7/19/2022 8:00,25.319,NCSU
10226,7/19/2022 9:00,26.292,NCSU
10227,7/19/2022 10:00,27.37,NCSU
10228,7/19/2022 11:00,28.655,NCSU
10229,7/19/2022 12:00,29.752,NCSU
10230,7/19/2022 13:00,30.963,NCSU
10231,7/19/2022 14:00,31.574,NCSU
10232,7/19/2022 15:00,31.37,NCSU
10233,7/19/2022 16:00,31.778,NCSU
10234,7/19/2022 17:00,31.574,NCSU
10235,7/19/2022 18:00,30.457,NCSU
10236,7/19/2022 19:00,29.652,NCSU
10237,7/19/2022 20:00,29.953,NCSU
10238,7/19/2022 21:00,27.862,NCSU
10239,7/19/2022 22:00,26.683,NCSU
10240,7/19/2022 23:00,26.585,NCSU
10241,7/20/2022 0:00,26.39,NCSU
10242,7/20/2022 1:00,26.292,NCSU
10243,7/20/2022 2:00,25.319,NCSU
10244,7/20/2022 3:00,24.545,NCSU
10245,7/20/2022 4:00,23.869,NCSU
10246,7/20/2022 5:00,23.292,NCSU
10247,7/20/2022 6:00,22.717,NCSU
10248,7/20/2022 7:00,23.196,NCSU
10249,7/20/2022 8:00,24.738,NCSU
10250,7/20/2022 9:00,26.195,NCSU
10251,7/20/2022 10:00,27.272,NCSU
10252,7/20/2022 11:00,28.655,NCSU
10253,7/20/2022 12:00,30.76,NCSU
10927,7/20/2022 13:00,26.488,NCSU
10928,5/2/2022 14:00,30.054,UNC
10929,5/2/2022 15:00,27.173,UNC
10930,5/2/2022 16:00,28.06,UNC
10931,5/2/2022 17:00,28.357,UNC
10932,5/2/2022 18:00,28.655,UNC
10933,5/2/2022 19:00,26.977,UNC
10934,5/2/2022 20:00,25.319,UNC
10935,5/2/2022 21:00,24.255,UNC
10936,5/2/2022 22:00,23.773,UNC
10937,5/2/2022 23:00,23.196,UNC
10938,5/3/2022 0:00,22.621,UNC
10939,5/3/2022 1:00,22.717,UNC
10940,5/3/2022 2:00,22.333,UNC
10941,5/3/2022 3:00,21.282,UNC
10942,5/3/2022 4:00,20.615,UNC
10943,5/3/2022 5:00,20.138,UNC
10944,5/3/2022 6:00,19.377,UNC
10945,5/3/2022 7:00,19.567,UNC
10946,5/3/2022 8:00,20.234,UNC
10947,5/3/2022 9:00,22.046,UNC
10948,5/3/2022 10:00,23.292,UNC
10949,5/3/2022 11:00,25.028,UNC
10950,5/3/2022 12:00,26.977,UNC
10951,5/3/2022 13:00,28.953,UNC
10952,5/3/2022 14:00,28.655,UNC
10953,5/3/2022 15:00,30.457,UNC
10954,5/3/2022 16:00,30.862,UNC
10955,5/3/2022 17:00,30.862,UNC
10956,5/3/2022 18:00,29.053,UNC
10957,5/3/2022 19:00,27.075,UNC
10958,5/3/2022 20:00,25.319,UNC
10959,5/3/2022 21:00,24.255,UNC
10960,5/3/2022 22:00,22.717,UNC
10961,5/3/2022 23:00,22.812,UNC
10962,5/4/2022 0:00,22.142,UNC
10963,5/4/2022 1:00,21.569,UNC
10964,5/4/2022 2:00,21.091,UNC
10965,5/4/2022 3:00,20.424,UNC
10966,5/4/2022 4:00,20.234,UNC
10967,5/4/2022 5:00,19.567,UNC
10968,5/4/2022 6:00,19.282,UNC
10969,5/4/2022 7:00,19.282,UNC
10970,5/4/2022 8:00,20.615,UNC
10971,5/4/2022 9:00,21.473,UNC
10972,5/4/2022 10:00,22.812,UNC
10973,5/4/2022 11:00,24.448,UNC
10974,5/4/2022 12:00,26.879,UNC
10975,5/4/2022 13:00,28.357,UNC
10976,5/4/2022 14:00,28.555,UNC
10977,5/4/2022 15:00,30.154,UNC
10978,5/4/2022 16:00,30.356,UNC
10979,5/4/2022 17:00,30.054,UNC
10980,5/4/2022 18:00,28.555,UNC
10981,5/4/2022 19:00,27.862,UNC
10982,5/4/2022 20:00,26.683,UNC
10983,5/4/2022 21:00,25.61,UNC
10984,5/4/2022 22:00,23.966,UNC
10985,5/4/2022 23:00,23.004,UNC
10986,5/5/2022 0:00,22.621,UNC
10987,5/5/2022 1:00,22.621,UNC
10988,5/5/2022 2:00,21.569,UNC
10989,5/5/2022 3:00,20.805,UNC
10990,5/5/2022 4:00,20.519,UNC
10991,5/5/2022 5:00,20.329,UNC
10992,5/5/2022 6:00,19.758,UNC
10993,5/5/2022 7:00,18.996,UNC
10994,5/5/2022 8:00,18.901,UNC
10995,5/5/2022 9:00,19.567,UNC
10996,5/5/2022 10:00,20.043,UNC
10997,5/5/2022 11:00,21.187,UNC
10998,5/5/2022 12:00,22.046,UNC
10999,5/5/2022 13:00,23.484,UNC
11000,5/5/2022 14:00,23.677,UNC
11001,5/5/2022 15:00,23.484,UNC
11002,5/5/2022 16:00,23.1,UNC
11003,5/5/2022 17:00,22.333,UNC
11004,5/5/2022 18:00,24.255,UNC
11005,5/5/2022 19:00,22.046,UNC
11006,5/5/2022 20:00,20.805,UNC
11007,5/5/2022 21:00,19.567,UNC
11008,5/5/2022 22:00,19.282,UNC
11009,5/5/2022 23:00,19.092,UNC
11010,5/6/2022 0:00,18.236,UNC
11011,5/6/2022 1:00,18.521,UNC
11012,5/6/2022 2:00,18.236,UNC
11013,5/6/2022 3:00,18.331,UNC
11014,5/6/2022 4:00,17.95,UNC
11015,5/6/2022 5:00,17.95,UNC
11016,5/6/2022 6:00,18.045,UNC
11017,5/6/2022 7:00,18.236,UNC
11018,5/6/2022 8:00,18.331,UNC
11019,5/6/2022 9:00,18.521,UNC
11020,5/6/2022 10:00,18.806,UNC
11021,5/6/2022 11:00,19.092,UNC
11022,5/6/2022 12:00,20.329,UNC
11023,5/6/2022 13:00,22.142,UNC
11024,5/6/2022 14:00,24.545,UNC
11025,5/6/2022 15:00,24.448,UNC
11026,5/6/2022 16:00,21.473,UNC
11027,5/6/2022 17:00,21.282,UNC
11028,5/6/2022 18:00,23.196,UNC
11029,5/6/2022 19:00,22.812,UNC
11030,5/6/2022 20:00,21.855,UNC
11031,5/6/2022 21:00,19.187,UNC
11032,5/6/2022 22:00,18.806,UNC
11033,5/6/2022 23:00,17.475,UNC
11034,5/7/2022 0:00,16.427,UNC
11035,5/7/2022 1:00,16.237,UNC
11036,5/7/2022 2:00,15.951,UNC
11037,5/7/2022 3:00,15.664,UNC
11038,5/7/2022 4:00,15.282,UNC
11039,5/7/2022 5:00,15.091,UNC
11040,5/7/2022 6:00,14.517,UNC
11041,5/7/2022 7:00,14.325,UNC
11042,5/7/2022 8:00,15.664,UNC
11043,5/7/2022 9:00,17.665,UNC
11044,5/7/2022 10:00,19.187,UNC
11045,5/7/2022 11:00,21.187,UNC
11046,5/7/2022 12:00,21.569,UNC
11047,5/7/2022 13:00,20.424,UNC
11048,5/7/2022 14:00,20.615,UNC
11049,5/7/2022 15:00,20.424,UNC
11050,5/7/2022 16:00,16.713,UNC
11051,5/7/2022 17:00,15.76,UNC
11052,5/7/2022 18:00,13.942,UNC
11053,5/7/2022 19:00,13.076,UNC
11054,5/7/2022 20:00,12.98,UNC
11055,5/7/2022 21:00,12.304,UNC
11056,5/7/2022 22:00,11.722,UNC
11057,5/7/2022 23:00,11.236,UNC
11058,5/8/2022 0:00,10.944,UNC
11059,5/8/2022 1:00,10.651,UNC
11060,5/8/2022 2:00,10.161,UNC
11061,5/8/2022 3:00,9.866,UNC
11062,5/8/2022 4:00,9.472,UNC
11063,5/8/2022 5:00,9.275,UNC
11064,5/8/2022 6:00,9.176,UNC
11065,5/8/2022 7:00,8.978,UNC
11066,5/8/2022 8:00,9.176,UNC
11067,5/8/2022 9:00,9.571,UNC
11068,5/8/2022 10:00,9.571,UNC
11069,5/8/2022 11:00,9.866,UNC
11070,5/8/2022 12:00,9.965,UNC
11071,5/8/2022 13:00,10.259,UNC
11072,5/8/2022 14:00,10.553,UNC
11073,5/8/2022 15:00,10.553,UNC
11074,5/8/2022 16:00,10.846,UNC
11075,5/8/2022 17:00,10.553,UNC
11076,5/8/2022 18:00,10.259,UNC
11077,5/8/2022 19:00,10.063,UNC
11078,5/8/2022 20:00,9.768,UNC
11079,5/8/2022 21:00,9.571,UNC
11080,5/8/2022 22:00,9.768,UNC
11081,5/8/2022 23:00,9.866,UNC
11082,5/9/2022 0:00,9.866,UNC
11083,5/9/2022 1:00,9.373,UNC
11084,5/9/2022 2:00,8.978,UNC
11085,5/9/2022 3:00,8.481,UNC
11086,5/9/2022 4:00,8.282,UNC
11087,5/9/2022 5:00,8.082,UNC
11088,5/9/2022 6:00,8.182,UNC
11089,5/9/2022 7:00,8.182,UNC
11090,5/9/2022 8:00,9.373,UNC
11091,5/9/2022 9:00,11.334,UNC
11092,5/9/2022 10:00,13.365,UNC
11093,5/9/2022 11:00,14.9,UNC
11094,5/9/2022 12:00,16.618,UNC
11095,5/9/2022 13:00,17.76,UNC
11096,5/9/2022 14:00,18.806,UNC
11097,5/9/2022 15:00,19.758,UNC
11098,5/9/2022 16:00,20.519,UNC
11099,5/9/2022 17:00,20.901,UNC
11100,5/9/2022 18:00,21.187,UNC
11101,5/9/2022 19:00,19.567,UNC
11102,5/9/2022 20:00,18.14,UNC
11103,5/9/2022 21:00,16.427,UNC
11104,5/9/2022 22:00,15.855,UNC
11105,5/9/2022 23:00,14.709,UNC
11106,5/10/2022 0:00,14.134,UNC
11107,5/10/2022 1:00,13.269,UNC
11108,5/10/2022 2:00,11.625,UNC
11109,5/10/2022 3:00,10.748,UNC
11110,5/10/2022 4:00,11.236,UNC
11111,5/10/2022 5:00,11.625,UNC
11112,5/10/2022 6:00,10.455,UNC
11113,5/10/2022 7:00,11.334,UNC
11114,5/10/2022 8:00,13.076,UNC
11115,5/10/2022 9:00,14.613,UNC
11116,5/10/2022 10:00,16.808,UNC
11117,5/10/2022 11:00,17.665,UNC
11118,5/10/2022 12:00,19.377,UNC
11119,5/10/2022 13:00,20.996,UNC
11120,5/10/2022 14:00,21.855,UNC
11121,5/10/2022 15:00,22.621,UNC
11122,5/10/2022 16:00,23.388,UNC
11123,5/10/2022 17:00,23.581,UNC
11124,5/10/2022 18:00,23.388,UNC
11125,5/10/2022 19:00,22.142,UNC
11126,5/10/2022 20:00,20.71,UNC
11127,5/10/2022 21:00,18.806,UNC
11128,5/10/2022 22:00,17.76,UNC
11129,5/10/2022 23:00,16.808,UNC
11130,5/11/2022 0:00,16.141,UNC
11131,5/11/2022 1:00,15.187,UNC
11132,5/11/2022 2:00,14.325,UNC
11133,5/11/2022 3:00,13.654,UNC
11134,5/11/2022 4:00,13.558,UNC
11135,5/11/2022 5:00,13.076,UNC
11136,5/11/2022 6:00,12.594,UNC
11137,5/11/2022 7:00,12.207,UNC
11138,5/11/2022 8:00,13.75,UNC
11139,5/11/2022 9:00,15.76,UNC
11140,5/11/2022 10:00,17.76,UNC
11141,5/11/2022 11:00,19.567,UNC
11142,5/11/2022 12:00,21.091,UNC
11143,5/11/2022 13:00,22.238,UNC
11144,5/11/2022 14:00,23.196,UNC
11145,5/11/2022 15:00,23.966,UNC
11146,5/11/2022 16:00,23.773,UNC
11147,5/11/2022 17:00,23.773,UNC
11148,5/11/2022 18:00,23.004,UNC
11149,5/11/2022 19:00,22.621,UNC
11150,5/11/2022 20:00,21.473,UNC
11151,5/11/2022 21:00,20.615,UNC
11152,5/11/2022 22:00,19.567,UNC
11153,5/11/2022 23:00,18.806,UNC
11154,5/12/2022 0:00,18.331,UNC
11155,5/12/2022 1:00,17.855,UNC
11156,5/12/2022 2:00,17.284,UNC
11157,5/12/2022 3:00,17.094,UNC
11158,5/12/2022 4:00,17.189,UNC
11159,5/12/2022 5:00,16.618,UNC
11160,5/12/2022 6:00,16.427,UNC
11161,5/12/2022 7:00,16.523,UNC
11162,5/12/2022 8:00,16.427,UNC
11163,5/12/2022 9:00,17.284,UNC
11164,5/12/2022 10:00,17.95,UNC
11165,5/12/2022 11:00,18.236,UNC
11166,5/12/2022 12:00,18.14,UNC
11167,5/12/2022 13:00,19.092,UNC
11168,5/12/2022 14:00,19.853,UNC
11169,5/12/2022 15:00,19.758,UNC
11170,5/12/2022 16:00,20.138,UNC
11171,5/12/2022 17:00,19.758,UNC
11172,5/12/2022 18:00,19.853,UNC
11173,5/12/2022 19:00,19.662,UNC
11174,5/12/2022 20:00,18.711,UNC
11175,5/12/2022 21:00,18.426,UNC
11176,5/12/2022 22:00,17.57,UNC
11177,5/12/2022 23:00,17.189,UNC
11178,5/13/2022 0:00,17.189,UNC
11179,5/13/2022 1:00,17.094,UNC
11180,5/13/2022 2:00,17.189,UNC
11181,5/13/2022 3:00,17.189,UNC
11182,5/13/2022 4:00,17.094,UNC
11183,5/13/2022 5:00,17.094,UNC
11184,5/13/2022 6:00,17.094,UNC
11185,5/13/2022 7:00,17.094,UNC
11186,5/13/2022 8:00,17.284,UNC
11187,5/13/2022 9:00,17.76,UNC
11188,5/13/2022 10:00,18.045,UNC
11189,5/13/2022 11:00,18.616,UNC
11190,5/13/2022 12:00,19.377,UNC
11191,5/13/2022 13:00,19.758,UNC
11192,5/13/2022 14:00,21.187,UNC
11193,5/13/2022 15:00,23.1,UNC
11194,5/13/2022 16:00,23.004,UNC
11195,5/13/2022 17:00,22.908,UNC
11196,5/13/2022 18:00,23.388,UNC
11197,5/13/2022 19:00,23.1,UNC
11198,5/13/2022 20:00,21.76,UNC
11199,5/13/2022 21:00,20.901,UNC
11200,5/13/2022 22:00,19.948,UNC
11201,5/13/2022 23:00,19.377,UNC
11202,5/14/2022 0:00,19.092,UNC
11203,5/14/2022 1:00,18.806,UNC
11204,5/14/2022 2:00,18.521,UNC
11205,5/14/2022 3:00,18.331,UNC
11206,5/14/2022 4:00,18.426,UNC
11207,5/14/2022 5:00,18.14,UNC
11208,5/14/2022 6:00,18.14,UNC
11209,5/14/2022 7:00,18.14,UNC
11210,5/14/2022 8:00,18.426,UNC
